,Close,Contract,Year,ContractSymbol_x,ContractSymbol1,ContractSymbol_y,Expiration,SettlementPrice,DaysToExpiry,Close_next
11/04/2017,16,CFE_VX_J7,2017,VX/J7,VX/J7_2017,VX/J7_2017,19/04/2017,14.37,8,
12/04/2017,16.3,CFE_VX_J7,2017,VX/J7,VX/J7_2017,VX/J7_2017,19/04/2017,14.37,7,
13/04/2017,16.3,CFE_VX_J7,2017,VX/J7,VX/J7_2017,VX/J7_2017,19/04/2017,14.37,6,
17/04/2017,15.07,CFE_VX_J7,2017,VX/J7,VX/J7_2017,VX/J7_2017,19/04/2017,14.37,2,
18/04/2017,14.7,CFE_VX_J7,2017,VX/J7,VX/J7_2017,VX/J7_2017,19/04/2017,14.37,1,14.32
19/04/2017,14.58,CFE_VX_K7,2017,VX/K7,VX/K7_2017,VX/K7_2017,17/05/2017,12.98,28,
20/04/2017,14.32,CFE_VX_K7,2017,VX/K7,VX/K7_2017,VX/K7_2017,17/05/2017,12.98,27,
21/04/2017,14.3,CFE_VX_K7,2017,VX/K7,VX/K7_2017,VX/K7_2017,17/05/2017,12.98,26,
24/04/2017,12.68,CFE_VX_K7,2017,VX/K7,VX/K7_2017,VX/K7_2017,17/05/2017,12.98,23,
25/04/2017,12.5,CFE_VX_K7,2017,VX/K7,VX/K7_2017,VX/K7_2017,17/05/2017,12.98,22,
26/04/2017,12.35,CFE_VX_K7,2017,VX/K7,VX/K7_2017,VX/K7_2017,17/05/2017,12.98,21,
27/04/2017,12.4,CFE_VX_K7,2017,VX/K7,VX/K7_2017,VX/K7_2017,17/05/2017,12.98,20,
28/04/2017,12.25,CFE_VX_K7,2017,VX/K7,VX/K7_2017,VX/K7_2017,17/05/2017,12.98,19,
01/05/2017,11.85,CFE_VX_K7,2017,VX/K7,VX/K7_2017,VX/K7_2017,17/05/2017,12.98,16,
02/05/2017,11.8,CFE_VX_K7,2017,VX/K7,VX/K7_2017,VX/K7_2017,17/05/2017,12.98,15,
03/05/2017,12.1,CFE_VX_K7,2017,VX/K7,VX/K7_2017,VX/K7_2017,17/05/2017,12.98,14,
04/05/2017,11.73,CFE_VX_K7,2017,VX/K7,VX/K7_2017,VX/K7_2017,17/05/2017,12.98,13,
05/05/2017,11.78,CFE_VX_K7,2017,VX/K7,VX/K7_2017,VX/K7_2017,17/05/2017,12.98,12,
08/05/2017,11.4,CFE_VX_K7,2017,VX/K7,VX/K7_2017,VX/K7_2017,17/05/2017,12.98,9,
09/05/2017,11.4,CFE_VX_K7,2017,VX/K7,VX/K7_2017,VX/K7_2017,17/05/2017,12.98,8,
10/05/2017,11.55,CFE_VX_K7,2017,VX/K7,VX/K7_2017,VX/K7_2017,17/05/2017,12.98,7,
11/05/2017,11.45,CFE_VX_K7,2017,VX/K7,VX/K7_2017,VX/K7_2017,17/05/2017,12.98,6,
12/05/2017,11.24,CFE_VX_K7,2017,VX/K7,VX/K7_2017,VX/K7_2017,17/05/2017,12.98,5,
15/05/2017,10.85,CFE_VX_K7,2017,VX/K7,VX/K7_2017,VX/K7_2017,17/05/2017,12.98,2,
16/05/2017,11.1,CFE_VX_K7,2017,VX/K7,VX/K7_2017,VX/K7_2017,17/05/2017,12.98,1,12.1
17/05/2017,14.23,CFE_VX_M7,2017,VX/M7,VX/M7_2017,VX/M7_2017,21/06/2017,10.71,35,
18/05/2017,14.25,CFE_VX_M7,2017,VX/M7,VX/M7_2017,VX/M7_2017,21/06/2017,10.71,34,
19/05/2017,12.75,CFE_VX_M7,2017,VX/M7,VX/M7_2017,VX/M7_2017,21/06/2017,10.71,33,
22/05/2017,12.2,CFE_VX_M7,2017,VX/M7,VX/M7_2017,VX/M7_2017,21/06/2017,10.71,30,
23/05/2017,12.35,CFE_VX_M7,2017,VX/M7,VX/M7_2017,VX/M7_2017,21/06/2017,10.71,29,
24/05/2017,11.96,CFE_VX_M7,2017,VX/M7,VX/M7_2017,VX/M7_2017,21/06/2017,10.71,28,
25/05/2017,12.05,CFE_VX_M7,2017,VX/M7,VX/M7_2017,VX/M7_2017,21/06/2017,10.71,27,
26/05/2017,11.95,CFE_VX_M7,2017,VX/M7,VX/M7_2017,VX/M7_2017,21/06/2017,10.71,26,
30/05/2017,11.83,CFE_VX_M7,2017,VX/M7,VX/M7_2017,VX/M7_2017,21/06/2017,10.71,22,
31/05/2017,11.8,CFE_VX_M7,2017,VX/M7,VX/M7_2017,VX/M7_2017,21/06/2017,10.71,21,
01/06/2017,11.63,CFE_VX_M7,2017,VX/M7,VX/M7_2017,VX/M7_2017,21/06/2017,10.71,20,
02/06/2017,11.64,CFE_VX_M7,2017,VX/M7,VX/M7_2017,VX/M7_2017,21/06/2017,10.71,19,
05/06/2017,11.79,CFE_VX_M7,2017,VX/M7,VX/M7_2017,VX/M7_2017,21/06/2017,10.71,16,
06/06/2017,11.95,CFE_VX_M7,2017,VX/M7,VX/M7_2017,VX/M7_2017,21/06/2017,10.71,15,
07/06/2017,11.89,CFE_VX_M7,2017,VX/M7,VX/M7_2017,VX/M7_2017,21/06/2017,10.71,14,
08/06/2017,11.6,CFE_VX_M7,2017,VX/M7,VX/M7_2017,VX/M7_2017,21/06/2017,10.71,13,
09/06/2017,11.73,CFE_VX_M7,2017,VX/M7,VX/M7_2017,VX/M7_2017,21/06/2017,10.71,12,
12/06/2017,11.88,CFE_VX_M7,2017,VX/M7,VX/M7_2017,VX/M7_2017,21/06/2017,10.71,9,
13/06/2017,11.45,CFE_VX_M7,2017,VX/M7,VX/M7_2017,VX/M7_2017,21/06/2017,10.71,8,
14/06/2017,11.48,CFE_VX_M7,2017,VX/M7,VX/M7_2017,VX/M7_2017,21/06/2017,10.71,7,
15/06/2017,11.55,CFE_VX_M7,2017,VX/M7,VX/M7_2017,VX/M7_2017,21/06/2017,10.71,6,
16/06/2017,11.32,CFE_VX_M7,2017,VX/M7,VX/M7_2017,VX/M7_2017,21/06/2017,10.71,5,
19/06/2017,10.9,CFE_VX_M7,2017,VX/M7,VX/M7_2017,VX/M7_2017,21/06/2017,10.71,2,
20/06/2017,11.15,CFE_VX_M7,2017,VX/M7,VX/M7_2017,VX/M7_2017,21/06/2017,10.71,1,12.1
21/06/2017,12.2,CFE_VX_N7,2017,VX/N7,VX/N7_2017,VX/N7_2017,19/07/2017,10.11,28,
22/06/2017,11.99,CFE_VX_N7,2017,VX/N7,VX/N7_2017,VX/N7_2017,19/07/2017,10.11,27,
23/06/2017,11.9,CFE_VX_N7,2017,VX/N7,VX/N7_2017,VX/N7_2017,19/07/2017,10.11,26,
26/06/2017,11.6,CFE_VX_N7,2017,VX/N7,VX/N7_2017,VX/N7_2017,19/07/2017,10.11,23,
27/06/2017,12.05,CFE_VX_N7,2017,VX/N7,VX/N7_2017,VX/N7_2017,19/07/2017,10.11,22,
28/06/2017,11.7,CFE_VX_N7,2017,VX/N7,VX/N7_2017,VX/N7_2017,19/07/2017,10.11,21,
29/06/2017,12,CFE_VX_N7,2017,VX/N7,VX/N7_2017,VX/N7_2017,19/07/2017,10.11,20,
30/06/2017,12.3,CFE_VX_N7,2017,VX/N7,VX/N7_2017,VX/N7_2017,19/07/2017,10.11,19,
03/07/2017,12.55,CFE_VX_N7,2017,VX/N7,VX/N7_2017,VX/N7_2017,19/07/2017,10.11,16,
05/07/2017,12.33,CFE_VX_N7,2017,VX/N7,VX/N7_2017,VX/N7_2017,19/07/2017,10.11,14,
06/07/2017,13.05,CFE_VX_N7,2017,VX/N7,VX/N7_2017,VX/N7_2017,19/07/2017,10.11,13,
07/07/2017,12.56,CFE_VX_N7,2017,VX/N7,VX/N7_2017,VX/N7_2017,19/07/2017,10.11,12,
10/07/2017,12.2,CFE_VX_N7,2017,VX/N7,VX/N7_2017,VX/N7_2017,19/07/2017,10.11,9,
11/07/2017,12.15,CFE_VX_N7,2017,VX/N7,VX/N7_2017,VX/N7_2017,19/07/2017,10.11,8,
12/07/2017,11.55,CFE_VX_N7,2017,VX/N7,VX/N7_2017,VX/N7_2017,19/07/2017,10.11,7,
13/07/2017,11.1,CFE_VX_N7,2017,VX/N7,VX/N7_2017,VX/N7_2017,19/07/2017,10.11,6,
14/07/2017,10.56,CFE_VX_N7,2017,VX/N7,VX/N7_2017,VX/N7_2017,19/07/2017,10.11,5,
17/07/2017,10.3,CFE_VX_N7,2017,VX/N7,VX/N7_2017,VX/N7_2017,19/07/2017,10.11,2,
18/07/2017,10.15,CFE_VX_N7,2017,VX/N7,VX/N7_2017,VX/N7_2017,19/07/2017,10.11,1,11.75
19/07/2017,11.55,CFE_VX_Q7,2017,VX/Q7,VX/Q7_2017,VX/Q7_2017,16/08/2017,12.95,28,
20/07/2017,11.48,CFE_VX_Q7,2017,VX/Q7,VX/Q7_2017,VX/Q7_2017,16/08/2017,12.95,27,
21/07/2017,11.4,CFE_VX_Q7,2017,VX/Q7,VX/Q7_2017,VX/Q7_2017,16/08/2017,12.95,26,
24/07/2017,11.32,CFE_VX_Q7,2017,VX/Q7,VX/Q7_2017,VX/Q7_2017,16/08/2017,12.95,23,
25/07/2017,11.15,CFE_VX_Q7,2017,VX/Q7,VX/Q7_2017,VX/Q7_2017,16/08/2017,12.95,22,
26/07/2017,11.3,CFE_VX_Q7,2017,VX/Q7,VX/Q7_2017,VX/Q7_2017,16/08/2017,12.95,21,
27/07/2017,11.45,CFE_VX_Q7,2017,VX/Q7,VX/Q7_2017,VX/Q7_2017,16/08/2017,12.95,20,
28/07/2017,11.35,CFE_VX_Q7,2017,VX/Q7,VX/Q7_2017,VX/Q7_2017,16/08/2017,12.95,19,
31/07/2017,11.25,CFE_VX_Q7,2017,VX/Q7,VX/Q7_2017,VX/Q7_2017,16/08/2017,12.95,16,
01/08/2017,11.25,CFE_VX_Q7,2017,VX/Q7,VX/Q7_2017,VX/Q7_2017,16/08/2017,12.95,15,
02/08/2017,11.3,CFE_VX_Q7,2017,VX/Q7,VX/Q7_2017,VX/Q7_2017,16/08/2017,12.95,14,
03/08/2017,11.35,CFE_VX_Q7,2017,VX/Q7,VX/Q7_2017,VX/Q7_2017,16/08/2017,12.95,13,
04/08/2017,11.3,CFE_VX_Q7,2017,VX/Q7,VX/Q7_2017,VX/Q7_2017,16/08/2017,12.95,12,
07/08/2017,11.1,CFE_VX_Q7,2017,VX/Q7,VX/Q7_2017,VX/Q7_2017,16/08/2017,12.95,9,
08/08/2017,11.55,CFE_VX_Q7,2017,VX/Q7,VX/Q7_2017,VX/Q7_2017,16/08/2017,12.95,8,
09/08/2017,11.71,CFE_VX_Q7,2017,VX/Q7,VX/Q7_2017,VX/Q7_2017,16/08/2017,12.95,7,
10/08/2017,15.55,CFE_VX_Q7,2017,VX/Q7,VX/Q7_2017,VX/Q7_2017,16/08/2017,12.95,6,
11/08/2017,15.4,CFE_VX_Q7,2017,VX/Q7,VX/Q7_2017,VX/Q7_2017,16/08/2017,12.95,5,
14/08/2017,12.5,CFE_VX_Q7,2017,VX/Q7,VX/Q7_2017,VX/Q7_2017,16/08/2017,12.95,2,
15/08/2017,12.32,CFE_VX_Q7,2017,VX/Q7,VX/Q7_2017,VX/Q7_2017,16/08/2017,12.95,1,13.2
16/08/2017,13.1,CFE_VX_U7,2017,VX/U7,VX/U7_2017,VX/U7_2017,20/09/2017,9.87,35,
17/08/2017,14.92,CFE_VX_U7,2017,VX/U7,VX/U7_2017,VX/U7_2017,20/09/2017,9.87,34,
18/08/2017,14.97,CFE_VX_U7,2017,VX/U7,VX/U7_2017,VX/U7_2017,20/09/2017,9.87,33,
21/08/2017,14.1,CFE_VX_U7,2017,VX/U7,VX/U7_2017,VX/U7_2017,20/09/2017,9.87,30,
22/08/2017,12.95,CFE_VX_U7,2017,VX/U7,VX/U7_2017,VX/U7_2017,20/09/2017,9.87,29,
23/08/2017,13.6,CFE_VX_U7,2017,VX/U7,VX/U7_2017,VX/U7_2017,20/09/2017,9.87,28,
24/08/2017,13.4,CFE_VX_U7,2017,VX/U7,VX/U7_2017,VX/U7_2017,20/09/2017,9.87,27,
25/08/2017,13.09,CFE_VX_U7,2017,VX/U7,VX/U7_2017,VX/U7_2017,20/09/2017,9.87,26,
28/08/2017,13.05,CFE_VX_U7,2017,VX/U7,VX/U7_2017,VX/U7_2017,20/09/2017,9.87,23,
29/08/2017,13.2,CFE_VX_U7,2017,VX/U7,VX/U7_2017,VX/U7_2017,20/09/2017,9.87,22,
30/08/2017,13.15,CFE_VX_U7,2017,VX/U7,VX/U7_2017,VX/U7_2017,20/09/2017,9.87,21,
31/08/2017,12.6,CFE_VX_U7,2017,VX/U7,VX/U7_2017,VX/U7_2017,20/09/2017,9.87,20,
01/09/2017,12.6,CFE_VX_U7,2017,VX/U7,VX/U7_2017,VX/U7_2017,20/09/2017,9.87,19,
05/09/2017,13.19,CFE_VX_U7,2017,VX/U7,VX/U7_2017,VX/U7_2017,20/09/2017,9.87,15,
06/09/2017,13.15,CFE_VX_U7,2017,VX/U7,VX/U7_2017,VX/U7_2017,20/09/2017,9.87,14,
07/09/2017,12.85,CFE_VX_U7,2017,VX/U7,VX/U7_2017,VX/U7_2017,20/09/2017,9.87,13,
08/09/2017,13.25,CFE_VX_U7,2017,VX/U7,VX/U7_2017,VX/U7_2017,20/09/2017,9.87,12,
11/09/2017,12.08,CFE_VX_U7,2017,VX/U7,VX/U7_2017,VX/U7_2017,20/09/2017,9.87,9,
12/09/2017,11.85,CFE_VX_U7,2017,VX/U7,VX/U7_2017,VX/U7_2017,20/09/2017,9.87,8,
13/09/2017,11.5,CFE_VX_U7,2017,VX/U7,VX/U7_2017,VX/U7_2017,20/09/2017,9.87,7,
14/09/2017,11.45,CFE_VX_U7,2017,VX/U7,VX/U7_2017,VX/U7_2017,20/09/2017,9.87,6,
15/09/2017,11.1,CFE_VX_U7,2017,VX/U7,VX/U7_2017,VX/U7_2017,20/09/2017,9.87,5,
18/09/2017,10.69,CFE_VX_U7,2017,VX/U7,VX/U7_2017,VX/U7_2017,20/09/2017,9.87,2,
19/09/2017,10.82,CFE_VX_U7,2017,VX/U7,VX/U7_2017,VX/U7_2017,20/09/2017,9.87,1,12.4
20/09/2017,12.3,CFE_VX_V7,2017,VX/V7,VX/V7_2017,VX/V7_2017,18/10/2017,10.53,28,
21/09/2017,12.35,CFE_VX_V7,2017,VX/V7,VX/V7_2017,VX/V7_2017,18/10/2017,10.53,27,
22/09/2017,12.45,CFE_VX_V7,2017,VX/V7,VX/V7_2017,VX/V7_2017,18/10/2017,10.53,26,
25/09/2017,12.4,CFE_VX_V7,2017,VX/V7,VX/V7_2017,VX/V7_2017,18/10/2017,10.53,23,
26/09/2017,12.25,CFE_VX_V7,2017,VX/V7,VX/V7_2017,VX/V7_2017,18/10/2017,10.53,22,
27/09/2017,12.19,CFE_VX_V7,2017,VX/V7,VX/V7_2017,VX/V7_2017,18/10/2017,10.53,21,
28/09/2017,11.9,CFE_VX_V7,2017,VX/V7,VX/V7_2017,VX/V7_2017,18/10/2017,10.53,20,
29/09/2017,11.7,CFE_VX_V7,2017,VX/V7,VX/V7_2017,VX/V7_2017,18/10/2017,10.53,19,
02/10/2017,11.35,CFE_VX_V7,2017,VX/V7,VX/V7_2017,VX/V7_2017,18/10/2017,10.53,16,
03/10/2017,11.4,CFE_VX_V7,2017,VX/V7,VX/V7_2017,VX/V7_2017,18/10/2017,10.53,15,
04/10/2017,11.35,CFE_VX_V7,2017,VX/V7,VX/V7_2017,VX/V7_2017,18/10/2017,10.53,14,
05/10/2017,10.8,CFE_VX_V7,2017,VX/V7,VX/V7_2017,VX/V7_2017,18/10/2017,10.53,13,
06/10/2017,10.85,CFE_VX_V7,2017,VX/V7,VX/V7_2017,VX/V7_2017,18/10/2017,10.53,12,
09/10/2017,11.1,CFE_VX_V7,2017,VX/V7,VX/V7_2017,VX/V7_2017,18/10/2017,10.53,9,
10/10/2017,10.94,CFE_VX_V7,2017,VX/V7,VX/V7_2017,VX/V7_2017,18/10/2017,10.53,8,
11/10/2017,10.8,CFE_VX_V7,2017,VX/V7,VX/V7_2017,VX/V7_2017,18/10/2017,10.53,7,
12/10/2017,10.58,CFE_VX_V7,2017,VX/V7,VX/V7_2017,VX/V7_2017,18/10/2017,10.53,6,
13/10/2017,10.3,CFE_VX_V7,2017,VX/V7,VX/V7_2017,VX/V7_2017,18/10/2017,10.53,5,
16/10/2017,10.3,CFE_VX_V7,2017,VX/V7,VX/V7_2017,VX/V7_2017,18/10/2017,10.53,2,
17/10/2017,10.38,CFE_VX_V7,2017,VX/V7,VX/V7_2017,VX/V7_2017,18/10/2017,10.53,1,11.7
18/10/2017,11.6,CFE_VX_X7,2017,VX/X7,VX/X7_2017,VX/X7_2017,15/11/2017,13.79,28,
19/10/2017,11.5,CFE_VX_X7,2017,VX/X7,VX/X7_2017,VX/X7_2017,15/11/2017,13.79,27,
20/10/2017,11.35,CFE_VX_X7,2017,VX/X7,VX/X7_2017,VX/X7_2017,15/11/2017,13.79,26,
23/10/2017,11.8,CFE_VX_X7,2017,VX/X7,VX/X7_2017,VX/X7_2017,15/11/2017,13.79,23,
24/10/2017,11.94,CFE_VX_X7,2017,VX/X7,VX/X7_2017,VX/X7_2017,15/11/2017,13.79,22,
25/10/2017,12,CFE_VX_X7,2017,VX/X7,VX/X7_2017,VX/X7_2017,15/11/2017,13.79,21,
26/10/2017,12.1,CFE_VX_X7,2017,VX/X7,VX/X7_2017,VX/X7_2017,15/11/2017,13.79,20,
27/10/2017,11.45,CFE_VX_X7,2017,VX/X7,VX/X7_2017,VX/X7_2017,15/11/2017,13.79,19,
30/10/2017,11.59,CFE_VX_X7,2017,VX/X7,VX/X7_2017,VX/X7_2017,15/11/2017,13.79,16,
31/10/2017,11.27,CFE_VX_X7,2017,VX/X7,VX/X7_2017,VX/X7_2017,15/11/2017,13.79,15,
01/11/2017,11.4,CFE_VX_X7,2017,VX/X7,VX/X7_2017,VX/X7_2017,15/11/2017,13.79,14,
02/11/2017,11.15,CFE_VX_X7,2017,VX/X7,VX/X7_2017,VX/X7_2017,15/11/2017,13.79,13,
03/11/2017,10.95,CFE_VX_X7,2017,VX/X7,VX/X7_2017,VX/X7_2017,15/11/2017,13.79,12,
06/11/2017,10.75,CFE_VX_X7,2017,VX/X7,VX/X7_2017,VX/X7_2017,15/11/2017,13.79,9,
07/11/2017,10.88,CFE_VX_X7,2017,VX/X7,VX/X7_2017,VX/X7_2017,15/11/2017,13.79,8,
08/11/2017,10.87,CFE_VX_X7,2017,VX/X7,VX/X7_2017,VX/X7_2017,15/11/2017,13.79,7,
09/11/2017,11.11,CFE_VX_X7,2017,VX/X7,VX/X7_2017,VX/X7_2017,15/11/2017,13.79,6,
10/11/2017,11.57,CFE_VX_X7,2017,VX/X7,VX/X7_2017,VX/X7_2017,15/11/2017,13.79,5,
13/11/2017,11.63,CFE_VX_X7,2017,VX/X7,VX/X7_2017,VX/X7_2017,15/11/2017,13.79,2,
14/11/2017,12.02,CFE_VX_X7,2017,VX/X7,VX/X7_2017,VX/X7_2017,15/11/2017,13.79,1,12.7
15/11/2017,13.17,CFE_VX_Z7,2017,VX/Z7,VX/Z7_2017,VX/Z7_2017,20/12/2017,8.75,35,
16/11/2017,12.7,CFE_VX_Z7,2017,VX/Z7,VX/Z7_2017,VX/Z7_2017,20/12/2017,8.75,34,
17/11/2017,12.65,CFE_VX_Z7,2017,VX/Z7,VX/Z7_2017,VX/Z7_2017,20/12/2017,8.75,33,
20/11/2017,12.05,CFE_VX_Z7,2017,VX/Z7,VX/Z7_2017,VX/Z7_2017,20/12/2017,8.75,30,
21/11/2017,11.65,CFE_VX_Z7,2017,VX/Z7,VX/Z7_2017,VX/Z7_2017,20/12/2017,8.75,29,
22/11/2017,11.5,CFE_VX_Z7,2017,VX/Z7,VX/Z7_2017,VX/Z7_2017,20/12/2017,8.75,28,
24/11/2017,11.4,CFE_VX_Z7,2017,VX/Z7,VX/Z7_2017,VX/Z7_2017,20/12/2017,8.75,26,
27/11/2017,11.3,CFE_VX_Z7,2017,VX/Z7,VX/Z7_2017,VX/Z7_2017,20/12/2017,8.75,23,
28/11/2017,11.25,CFE_VX_Z7,2017,VX/Z7,VX/Z7_2017,VX/Z7_2017,20/12/2017,8.75,22,
29/11/2017,11.46,CFE_VX_Z7,2017,VX/Z7,VX/Z7_2017,VX/Z7_2017,20/12/2017,8.75,21,
30/11/2017,11.68,CFE_VX_Z7,2017,VX/Z7,VX/Z7_2017,VX/Z7_2017,20/12/2017,8.75,20,
01/12/2017,11.85,CFE_VX_Z7,2017,VX/Z7,VX/Z7_2017,VX/Z7_2017,20/12/2017,8.75,19,
04/12/2017,11.95,CFE_VX_Z7,2017,VX/Z7,VX/Z7_2017,VX/Z7_2017,20/12/2017,8.75,16,
05/12/2017,11.9,CFE_VX_Z7,2017,VX/Z7,VX/Z7_2017,VX/Z7_2017,20/12/2017,8.75,15,
06/12/2017,11.75,CFE_VX_Z7,2017,VX/Z7,VX/Z7_2017,VX/Z7_2017,20/12/2017,8.75,14,
07/12/2017,11.19,CFE_VX_Z7,2017,VX/Z7,VX/Z7_2017,VX/Z7_2017,20/12/2017,8.75,13,
08/12/2017,10.87,CFE_VX_Z7,2017,VX/Z7,VX/Z7_2017,VX/Z7_2017,20/12/2017,8.75,12,
11/12/2017,10.35,CFE_VX_Z7,2017,VX/Z7,VX/Z7_2017,VX/Z7_2017,20/12/2017,8.75,9,
12/12/2017,10.39,CFE_VX_Z7,2017,VX/Z7,VX/Z7_2017,VX/Z7_2017,20/12/2017,8.75,8,
13/12/2017,10.5,CFE_VX_Z7,2017,VX/Z7,VX/Z7_2017,VX/Z7_2017,20/12/2017,8.75,7,
14/12/2017,10.4,CFE_VX_Z7,2017,VX/Z7,VX/Z7_2017,VX/Z7_2017,20/12/2017,8.75,6,
15/12/2017,9.91,CFE_VX_Z7,2017,VX/Z7,VX/Z7_2017,VX/Z7_2017,20/12/2017,8.75,5,
18/12/2017,9.88,CFE_VX_Z7,2017,VX/Z7,VX/Z7_2017,VX/Z7_2017,20/12/2017,8.75,2,
19/12/2017,10.05,CFE_VX_Z7,2017,VX/Z7,VX/Z7_2017,VX/Z7_2017,20/12/2017,8.75,1,11.3
20/12/2017,11.43,CFE_VX_F8,2017,VX/F8,VX/F8_2018,VX/F8_2018,17/01/2018,12.61,28,
21/12/2017,11.2,CFE_VX_F8,2017,VX/F8,VX/F8_2018,VX/F8_2018,17/01/2018,12.61,27,
22/12/2017,11.4,CFE_VX_F8,2017,VX/F8,VX/F8_2018,VX/F8_2018,17/01/2018,12.61,26,
26/12/2017,11.33,CFE_VX_F8,2017,VX/F8,VX/F8_2018,VX/F8_2018,17/01/2018,12.61,22,
27/12/2017,11.33,CFE_VX_F8,2017,VX/F8,VX/F8_2018,VX/F8_2018,17/01/2018,12.61,21,
28/12/2017,11.24,CFE_VX_F8,2017,VX/F8,VX/F8_2018,VX/F8_2018,17/01/2018,12.61,20,
29/12/2017,11.45,CFE_VX_F8,2017,VX/F8,VX/F8_2018,VX/F8_2018,17/01/2018,12.61,19,
02/01/2018,10.9,CFE_VX_F8,2018,VX/F8,VX/F8_2018,VX/F8_2018,17/01/2018,12.61,15,
03/01/2018,10.7,CFE_VX_F8,2018,VX/F8,VX/F8_2018,VX/F8_2018,17/01/2018,12.61,14,
04/01/2018,10.6,CFE_VX_F8,2018,VX/F8,VX/F8_2018,VX/F8_2018,17/01/2018,12.61,13,
05/01/2018,10.5,CFE_VX_F8,2018,VX/F8,VX/F8_2018,VX/F8_2018,17/01/2018,12.61,12,
08/01/2018,10.49,CFE_VX_F8,2018,VX/F8,VX/F8_2018,VX/F8_2018,17/01/2018,12.61,9,
09/01/2018,10.69,CFE_VX_F8,2018,VX/F8,VX/F8_2018,VX/F8_2018,17/01/2018,12.61,8,
10/01/2018,10.6,CFE_VX_F8,2018,VX/F8,VX/F8_2018,VX/F8_2018,17/01/2018,12.61,7,
11/01/2018,10.5,CFE_VX_F8,2018,VX/F8,VX/F8_2018,VX/F8_2018,17/01/2018,12.61,6,
12/01/2018,10.6,CFE_VX_F8,2018,VX/F8,VX/F8_2018,VX/F8_2018,17/01/2018,12.61,5,
16/01/2018,11.77,CFE_VX_F8,2018,VX/F8,VX/F8_2018,VX/F8_2018,17/01/2018,12.61,1,12.1
17/01/2018,12.1,CFE_VX_G8,2018,VX/G8,VX/G8_2018,VX/G8_2018,14/02/2018,21.87,28,
18/01/2018,12.09,CFE_VX_G8,2018,VX/G8,VX/G8_2018,VX/G8_2018,14/02/2018,21.87,27,
19/01/2018,11.93,CFE_VX_G8,2018,VX/G8,VX/G8_2018,VX/G8_2018,14/02/2018,21.87,26,
22/01/2018,11.85,CFE_VX_G8,2018,VX/G8,VX/G8_2018,VX/G8_2018,14/02/2018,21.87,23,
23/01/2018,12,CFE_VX_G8,2018,VX/G8,VX/G8_2018,VX/G8_2018,14/02/2018,21.87,22,
24/01/2018,12.25,CFE_VX_G8,2018,VX/G8,VX/G8_2018,VX/G8_2018,14/02/2018,21.87,21,
25/01/2018,12.41,CFE_VX_G8,2018,VX/G8,VX/G8_2018,VX/G8_2018,14/02/2018,21.87,20,
26/01/2018,12.3,CFE_VX_G8,2018,VX/G8,VX/G8_2018,VX/G8_2018,14/02/2018,21.87,19,
29/01/2018,13.55,CFE_VX_G8,2018,VX/G8,VX/G8_2018,VX/G8_2018,14/02/2018,21.87,16,
30/01/2018,13.95,CFE_VX_G8,2018,VX/G8,VX/G8_2018,VX/G8_2018,14/02/2018,21.87,15,
31/01/2018,13.45,CFE_VX_G8,2018,VX/G8,VX/G8_2018,VX/G8_2018,14/02/2018,21.87,14,
01/02/2018,13.28,CFE_VX_G8,2018,VX/G8,VX/G8_2018,VX/G8_2018,14/02/2018,21.87,13,
02/02/2018,15.63,CFE_VX_G8,2018,VX/G8,VX/G8_2018,VX/G8_2018,14/02/2018,21.87,12,
05/02/2018,33.2,CFE_VX_G8,2018,VX/G8,VX/G8_2018,VX/G8_2018,14/02/2018,21.87,9,
06/02/2018,23.9,CFE_VX_G8,2018,VX/G8,VX/G8_2018,VX/G8_2018,14/02/2018,21.87,8,
07/02/2018,23.45,CFE_VX_G8,2018,VX/G8,VX/G8_2018,VX/G8_2018,14/02/2018,21.87,7,
08/02/2018,28.05,CFE_VX_G8,2018,VX/G8,VX/G8_2018,VX/G8_2018,14/02/2018,21.87,6,
09/02/2018,27.15,CFE_VX_G8,2018,VX/G8,VX/G8_2018,VX/G8_2018,14/02/2018,21.87,5,
12/02/2018,25.82,CFE_VX_G8,2018,VX/G8,VX/G8_2018,VX/G8_2018,14/02/2018,21.87,2,
13/02/2018,25.23,CFE_VX_G8,2018,VX/G8,VX/G8_2018,VX/G8_2018,14/02/2018,21.87,1,19.84
14/02/2018,17.85,CFE_VX_H8,2018,VX/H8,VX/H8_2018,VX/H8_2018,21/03/2018,17.76,35,
15/02/2018,17.55,CFE_VX_H8,2018,VX/H8,VX/H8_2018,VX/H8_2018,21/03/2018,17.76,34,
16/02/2018,17.76,CFE_VX_H8,2018,VX/H8,VX/H8_2018,VX/H8_2018,21/03/2018,17.76,33,
20/02/2018,18.36,CFE_VX_H8,2018,VX/H8,VX/H8_2018,VX/H8_2018,21/03/2018,17.76,29,
21/02/2018,18.56,CFE_VX_H8,2018,VX/H8,VX/H8_2018,VX/H8_2018,21/03/2018,17.76,28,
22/02/2018,18.1,CFE_VX_H8,2018,VX/H8,VX/H8_2018,VX/H8_2018,21/03/2018,17.76,27,
23/02/2018,16.8,CFE_VX_H8,2018,VX/H8,VX/H8_2018,VX/H8_2018,21/03/2018,17.76,26,
26/02/2018,16.07,CFE_VX_H8,2018,VX/H8,VX/H8_2018,VX/H8_2018,21/03/2018,17.76,23,
